season,week,game_id,game_date,player_id,player_name,player_display_name,position,team,opponent,game_location,is_home,team_rest,opponent_rest,source_spread_line,total_line,div_game,roof,surface,target_fantasy_points_ppr,data_split,feature_version,prior_games_count,prior_games_current_season,previous_game_season,previous_game_week,previous_game_date,previous_team,days_since_previous_game,is_first_observed_game,is_first_observed_game_of_season,has_previous_game,has_3_prior_games,has_5_prior_games,team_changed_since_previous_game,fantasy_points_ppr_prev_game,fantasy_points_ppr_avg_last_3_games,fantasy_points_ppr_avg_last_5_games,fantasy_points_ppr_stddev_last_5_games,fantasy_points_ppr_min_last_5_games,fantasy_points_ppr_max_last_5_games,fantasy_points_ppr_season_to_date,fantasy_points_ppr_stddev_season_to_date,attempts_prev_game,attempts_avg_last_3_games,attempts_avg_last_5_games,attempts_season_to_date,carries_prev_game,carries_avg_last_3_games,carries_avg_last_5_games,carries_season_to_date,targets_prev_game,targets_avg_last_3_games,targets_avg_last_5_games,targets_season_to_date,receptions_prev_game,receptions_avg_last_3_games,receptions_avg_last_5_games,touches_prev_game,touches_avg_last_3_games,touches_avg_last_5_games,opportunities_prev_game,opportunities_avg_last_3_games,opportunities_avg_last_5_games,opportunities_season_to_date,passing_yards_prev_game,passing_yards_avg_last_3_games,rushing_yards_prev_game,rushing_yards_avg_last_3_games,receiving_yards_prev_game,receiving_yards_avg_last_3_games,yards_from_scrimmage_prev_game,yards_from_scrimmage_avg_last_3_games,total_offensive_tds_prev_game,total_offensive_tds_avg_last_3_games,target_share_prev_game,target_share_avg_last_3_games,target_share_avg_last_5_games,target_share_season_to_date,air_yards_share_prev_game,air_yards_share_avg_last_3_games,air_yards_share_avg_last_5_games,wopr_prev_game,wopr_avg_last_3_games,wopr_avg_last_5_games,has_previous_snap_record,snap_records_last_3_games,snap_records_last_5_games,offense_snaps_prev_game,offense_snaps_avg_last_3_games,offense_snaps_avg_last_5_games,offense_pct_prev_game,offense_pct_avg_last_3_games,offense_pct_avg_last_5_games,completion_pct_avg_last_3_games,passing_yards_per_attempt_avg_last_3_games,rushing_yards_per_carry_avg_last_3_games,receiving_yards_per_target_avg_last_3_games,receiving_yards_per_reception_avg_last_3_games,fantasy_points_per_opportunity_avg_last_3_games,total_yards_per_opportunity_avg_last_3_games,opponent_prior_position_games,opponent_prior_position_games_current_season,has_opponent_history,opp_ppr_allowed_prev_game,opp_ppr_allowed_avg_last_3_games,opp_ppr_allowed_avg_last_5_games,opp_ppr_allowed_season_to_date,opp_opportunities_allowed_prev_game,opp_opportunities_allowed_avg_last_3_games,opp_opportunities_allowed_season_to_date,opp_passing_yards_allowed_season_to_date,opp_rushing_yards_allowed_season_to_date,opp_receiving_yards_allowed_season_to_date,opp_offensive_tds_allowed_season_to_date,created_at
2025,16,2025_16_BUF_CLE,2025-12-21,00-0040663,H.Fannin,Harold Fannin Jr.,TE,CLE,BUF,HOME,1,7,7,-10.5,41.5,0,outdoors,grass,19.5,test,v1_prior_game,14,14,2025.0,15.0,2025-12-14,CLE,7.0,0,0,1,1,1,0,12.0,16.233333333333334,12.34,7.861170396321402,4.6,25.4,11.135714285714286,5.7284186491369695,0.0,0.0,0.0,0.0,1.0,0.6667,0.6,0.4286,14.0,10.0,8.2,7.0714,7.0,6.0,4.8,8.0,6.6667,5.4,14.0,10.0,8.2,7.0714,0.0,0.0,2.0,0.6667,48.0,68.3333,50.0,69.0,0.0,0.6667,0.45161290322580644,0.3194926305947196,0.29836224502349845,0.2275543799955276,0.3069306930693069,0.23328088707667316,0.18864940960158005,0.8922708399872245,0.6425355668457507,0.5795979542563537,1,3,5,55.0,58.333333333333336,52.2,0.96,0.9266666666666667,0.882,,,1.0,6.833333333333333,11.38888888888889,1.6233333333333335,6.9,129,14,1,2.8,12.033333333333333,8.540000000000001,7.007142857142857,3.0,6.0,4.428571428571429,0.0,0.14285714285714285,32.785714285714285,0.14285714285714285,2026-08-21 11:12:46
2025,17,2025_17_LA_ATL,2025-12-29,00-0037277,T.Quitoriano,Teagan Quitoriano,TE,ATL,LA,HOME,1,8,11,-7.5,48.5,0,closed,fieldturf,0.0,test,v1_prior_game,11,1,2025.0,12.0,2025-11-23,ATL,36.0,0,0,1,1,1,0,0.0,1.0666666666666667,3.3200000000000003,4.669796569444969,0.0,11.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,1.4,0.0,0.0,0.3333,1.0,0.0,0.3333,1.0,0.0,0.6667,1.4,0.0,0.0,0.0,0.0,0.0,0.0,7.3333,0.0,7.3333,0.0,0.0,0.0,0.021910919540229886,0.038850346093782975,0.0,0.0,0.015927189988623438,0.043363892845000696,0.0,0.044015412302381235,0.08863024413217495,1,3,5,35.0,25.666666666666668,28.4,0.62,0.4533333333333333,0.462,,,,11.0,22.0,1.6,11.0,130,15,1,17.0,9.6,8.22,12.719999999999999,6.0,5.666666666666667,7.4,0.0,2.466666666666667,43.4,0.4666666666666667,2026-08-21 11:12:46
2025,17,2025_17_CHI_SF,2025-12-28,00-0038643,B.Willis,Brayden Willis,TE,SF,CHI,HOME,1,6,8,3.5,51.5,0,outdoors,grass,0.0,test,v1_prior_game,11,5,2025.0,6.0,2025-10-12,SF,77.0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005263157894736842,0.005263157894736842,0.0,0.0,0.0015748031496062992,0.0,0.0,0.008997099046829672,1,3,5,1.0,1.6666666666666667,2.4,0.01,0.02,0.032,,,,,,,,130,15,1,6.800000000000001,9.833333333333334,11.02,13.393333333333334,4.0,8.333333333333334,7.6,0.0,0.3333333333333333,54.266666666666666,0.3333333333333333,2026-08-21 11:12:46
2025,18,2025_18_DET_CHI,2026-01-04,00-0033455,A.Firkser,Anthony Firkser,TE,DET,CHI,AWAY,0,10,7,3.5,51.5,1,outdoors,grass,2.2,test,v1_prior_game,62,4,2025.0,17.0,2025-12-25,DET,10.0,0,0,1,1,1,0,0.0,3.233333333333333,2.2199999999999998,3.3244548425268166,0.0,8.0,2.775,3.561249780624774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.4,1.75,0.0,1.6667,1.2,0.0,1.6667,1.2,1.0,2.0,1.4,1.75,0.0,0.0,0.0,0.0,0.0,15.6667,0.0,15.6667,0.0,0.0,0.034482758620689655,0.047887966686631867,0.03614018741938653,0.04517523427423316,0.010050251256281407,0.0422401278823126,0.030049959082328735,0.058759313810431466,0.10140003954756664,0.07524525248670991,1,3,5,35.0,32.0,23.8,0.55,0.48666666666666664,0.362,,,,7.833333333333333,9.4,1.6166666666666665,7.833333333333333,131,16,1,19.0,12.6,10.64,13.74375,9.0,9.0,7.6875,0.0,0.3125,54.625,0.375,2026-08-21 11:12:46
2025,2,2025_02_DEN_IND,2025-09-14,00-0035021,A.Dulin,Ashton Dulin,WR,IND,DEN,HOME,1,7,7,-2.5,43.5,0,closed,fieldturf,0.0,test,v1_prior_game,58,1,2025.0,1.0,2025-09-07,IND,7.0,0,0,1,1,1,0,1.5,0.5,0.3,0.6708203932499369,0.0,1.5,1.5,,0.0,0.0,0.0,0.0,1.0,0.3333,0.2,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.3333,0.2,0.0,0.0,0.2,0.0,0.0,0.0,15.0,5.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.021447721179624665,0.0,0.0,0.027013404825737265,1,3,5,10.0,9.0,10.6,0.14,0.13,0.16,,,15.0,,,,,117,1,1,12.700000000000001,30.200000000000003,29.259999999999998,12.700000000000001,18.0,20.0,18.0,0.0,9.0,48.0,0.0,2026-08-21 11:12:46
2025,2,2025_02_NYG_DAL,2025-09-14,00-0036358,C.Lamb,CeeDee Lamb,WR,DAL,NYG,HOME,1,10,7,4.5,44.5,1,closed,matrixturf,20.200000000000003,test,v1_prior_game,82,1,2025.0,1.0,2025-09-04,DAL,10.0,0,0,1,1,1,0,18.0,20.7,17.880000000000003,7.617545536457266,5.9,26.6,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,13.0,11.3333,9.4,13.0,7.0,7.6667,6.2,7.0,7.6667,6.4,13.0,11.3333,9.4,13.0,0.0,0.0,0.0,0.0,110.0,110.3333,110.0,110.3333,0.0,0.3333,0.3939393939393939,0.36688311688311687,0.29862449378578415,0.3939393939393939,0.5531914893617021,0.47665171926401245,0.35807510123778136,0.9781431334622823,0.8839808788094841,0.698589311545123,1,3,5,56.0,46.666666666666664,49.8,0.92,0.7233333333333333,0.7619999999999999,,,,9.735294117647058,14.391304347826088,1.826470588235294,9.735294117647058,117,1,1,38.50000000000001,44.56666666666667,43.0,38.50000000000001,20.0,23.0,20.0,0.0,19.0,176.0,1.0,2026-08-21 11:12:46
2025,2,2025_02_PHI_KC,2025-09-14,00-0037741,J.Dotson,Jahan Dotson,WR,PHI,KC,AWAY,0,10,9,-1.5,46.5,0,outdoors,grass,1.4,test,v1_prior_game,44,1,2025.0,1.0,2025-09-04,PHI,10.0,0,0,1,1,1,0,8.9,8.433333333333332,5.7,6.907604505181228,0.0,16.4,8.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.6,3.0,3.0,3.3333,2.4,3.0,3.3333,2.4,3.0,5.0,3.6,3.0,0.0,0.0,0.0,0.0,59.0,51.0,59.0,51.0,0.0,0.0,0.15,0.1501835824809861,0.12292748694989197,0.15,0.42857142857142855,0.3129188712522046,0.21236670736670735,0.5249999999999999,0.44431858359802234,0.3330479255815331,1,3,5,29.0,43.0,37.8,0.46,0.6166666666666666,0.58,,,,10.2,15.3,1.6866666666666665,10.2,117,1,1,60.5,47.1,41.839999999999996,60.5,28.0,21.0,28.0,0.0,3.0,232.0,3.0,2026-08-21 11:12:46
2025,3,2025_03_PIT_NE,2025-09-21,00-0036862,B.Skowronek,Ben Skowronek,WR,PIT,NE,AWAY,0,7,7,-1.5,44.5,0,outdoors,fieldturf,0.0,test,v1_prior_game,50,2,2025.0,2.0,2025-09-14,PIT,7.0,0,0,1,1,1,0,0.0,3.0666666666666664,3.28,3.820602046798384,0.0,9.2,4.6,6.505382386916237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.8,0.5,0.0,0.3333,0.8,0.0,0.3333,0.8,0.0,0.3333,0.8,0.5,0.0,0.0,0.0,0.0,0.0,7.3333,0.0,7.3333,0.0,0.3333,0.0,0.011494252873563218,0.03180497663256284,0.017241379310344827,0.0,0.02158273381294964,0.03158178635182246,0.0,0.032349292979409576,0.06981471539511999,1,3,5,3.0,6.0,7.6,0.05,0.10333333333333333,0.14200000000000002,,,,22.0,22.0,9.2,22.0,118,2,1,49.8,38.13333333333333,37.14,45.349999999999994,19.0,20.0,19.0,0.0,11.5,212.0,1.0,2026-08-21 11:12:46
2025,3,2025_03_MIA_BUF,2025-09-18,00-0036988,J.Palmer,Josh Palmer,WR,BUF,MIA,HOME,1,4,4,12.5,50.5,1,outdoors,a_turf,1.5,test,v1_prior_game,58,2,2025.0,2.0,2025-09-14,BUF,4.0,0,0,1,1,1,0,6.7,8.633333333333335,7.600000000000001,3.029851481508624,3.0,11.100000000000001,8.9,3.1112698372208096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.4,6.0,2.0,3.6667,3.2,2.0,3.6667,3.2,3.0,6.0,5.4,6.0,0.0,0.0,0.0,0.0,47.0,49.6667,47.0,49.6667,0.0,0.0,0.12,0.15666666666666665,0.15275,0.16,0.3219178082191781,0.2754496750501316,0.2740610138212877,0.40534246575342464,0.4278147725350921,0.42096770967490144,1,3,5,38.0,40.333333333333336,39.8,0.51,0.5033333333333333,0.5720000000000001,,,,8.277777777777779,13.545454545454545,1.438888888888889,8.277777777777779,118,2,1,25.400000000000002,35.1,34.2,29.4,9.0,15.0,12.5,0.0,7.5,106.5,1.5,2026-08-21 11:12:46
2025,4,2025_04_CAR_NE,2025-09-28,00-0031588,S.Diggs,Stefon Diggs,WR,NE,CAR,HOME,1,7,7,5.5,42.5,0,outdoors,fieldturf,16.1,test,v1_prior_game,107,3,2025.0,3.0,2025-09-21,NE,7.0,0,0,1,1,1,0,5.300000000000001,8.066666666666666,8.84,3.1887301547794844,5.300000000000001,12.7,8.066666666666666,3.2868424564212577,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.0,5.0,6.2,5.0,3.0,4.3333,4.6,3.0,4.3333,4.8,3.0,5.0,6.2,5.0,0.0,0.0,0.0,0.0,23.0,37.3333,23.0,37.3333,0.0,0.0,0.08333333333333333,0.15209339774557165,0.21494024917365878,0.15209339774557165,0.057971014492753624,0.16150229678474645,0.2572766072992299,0.16557971014492753,0.34119170436768,0.5025039988699491,1,3,5,39.0,33.0,37.8,0.53,0.48666666666666664,0.562,,,,7.466666666666667,8.615384615384615,1.6133333333333333,7.466666666666667,119,3,1,24.8,19.166666666666668,34.540000000000006,19.166666666666668,26.0,15.0,15.0,0.0,5.0,80.0,0.6666666666666666,2026-08-21 11:12:46
2025,4,2025_04_CIN_DEN,2025-09-29,00-0038976,M.Mims,Marvin Mims Jr.,WR,DEN,CIN,HOME,1,8,8,7.5,44.5,0,outdoors,grass,20.5,test,v1_prior_game,36,3,2025.0,3.0,2025-09-21,DEN,8.0,0,0,1,1,1,0,1.4,5.333333333333333,13.660000000000002,12.198688454092105,1.4,30.200000000000003,5.333333333333333,4.605793453177567,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,4.0,3.3333,4.6,3.3333,1.0,2.0,3.8,1.0,2.0,4.0,4.0,3.3333,4.6,3.3333,0.0,0.0,0.0,0.0,4.0,13.3333,4.0,13.3333,0.0,0.3333,0.17391304347826086,0.11622927275101187,0.15583322549710324,0.11622927275101187,0.3271375464684015,0.20463525829550977,0.15529422117939645,0.4898658477452723,0.31758858993337463,0.3424557930712323,1,3,5,23.0,28.0,27.0,0.44,0.44333333333333336,0.422,,,,4.0,6.666666666666667,1.6,4.0,118,3,1,21.099999999999998,30.366666666666664,30.540000000000003,30.366666666666664,15.0,19.333333333333332,19.333333333333332,0.0,3.0,144.0,0.6666666666666666,2026-08-21 11:12:46
2025,6,2025_06_LAC_MIA,2025-10-12,00-0030279,K.Allen,Keenan Allen,WR,LAC,MIA,AWAY,0,7,7,-3.5,45.5,0,outdoors,grass,6.7,test,v1_prior_game,104,5,2025.0,5.0,2025-10-05,LAC,7.0,0,0,1,1,1,0,10.8,13.0,15.180000000000001,5.120253899954571,8.7,19.8,15.180000000000001,5.120253899954571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,8.8,8.8,5.0,5.6667,5.8,5.0,5.6667,5.8,9.0,9.0,8.8,8.8,0.0,0.0,0.0,0.0,58.0,53.3333,58.0,53.3333,0.0,0.3333,0.28125,0.23663499025341128,0.2526563754156633,0.2526563754156633,0.4566929133858268,0.2738829041012966,0.26063882116847614,0.7415600393700787,0.5466705182510245,0.5614317379414283,1,3,5,39.0,48.0,43.2,0.58,0.67,0.6359999999999999,,,,5.925925925925926,9.411764705882353,1.4444444444444444,5.925925925925926,121,5,1,33.1,28.866666666666664,29.080000000000002,29.080000000000002,18.0,14.333333333333334,13.6,0.0,7.2,113.6,1.2,2026-08-21 11:12:46
2025,6,2025_06_BUF_ATL,2025-10-13,00-0033572,J.Agnew,Jamal Agnew,WR,ATL,BUF,HOME,1,15,8,-3.5,49.5,0,closed,fieldturf,0.0,test,v1_prior_game,71,2,2025.0,4.0,2025-09-28,ATL,15.0,0,0,1,1,1,0,0.0,2.4333333333333336,4.9,6.385138996137829,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,1.8,0.0,0.0,0.6667,1.0,0.0,0.6667,1.0,0.0,0.6667,1.8,0.0,0.0,0.0,0.0,0.0,0.0,17.6667,0.0,17.6667,0.0,0.0,0.0,0.028985507246376812,0.049642386598908336,0.0,0.0,0.08714596949891068,0.10319446194207353,0.0,0.10448043951880269,0.14669970325781395,1,3,5,0.0,3.0,10.0,0.0,0.04666666666666667,0.154,,,,26.5,26.5,3.6500000000000004,26.5,120,5,1,35.6,32.0,29.68,29.68,18.0,18.0,16.0,0.0,4.6,128.2,1.0,2026-08-21 11:12:46
2025,6,2025_06_ARI_IND,2025-10-12,00-0036646,S.Fehoko,Simi Fehoko,WR,ARI,IND,AWAY,0,7,7,8.5,46.5,0,closed,fieldturf,0.0,test,v1_prior_game,14,3,2025.0,5.0,2025-10-05,ARI,7.0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021025641025641025,0.0,0.0,0.0,0.036432350718065006,0.0,0.0,0.05704110704110704,1,3,5,4.0,1.3333333333333333,13.0,0.06,0.02,0.202,,,,,,,,121,5,1,25.900000000000002,41.833333333333336,38.019999999999996,38.019999999999996,20.0,21.666666666666668,20.8,0.0,6.4,161.8,1.2,2026-08-21 11:12:46
2025,7,2025_07_ATL_SF,2025-10-19,00-0036309,D.Mooney,Darnell Mooney,WR,ATL,SF,AWAY,0,6,7,1.5,46.5,0,outdoors,grass,9.8,test,v1_prior_game,77,3,2025.0,4.0,2025-09-28,ATL,21.0,0,0,1,1,1,0,2.5,4.966666666666667,6.760000000000001,4.214617420359765,2.5,13.200000000000001,4.966666666666667,3.06648550189518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3333,5.4,5.3333,1.0,2.3333,2.8,1.0,2.3333,2.8,1.0,5.3333,5.4,5.3333,0.0,0.0,0.0,0.0,15.0,26.3333,15.0,26.3333,0.0,0.0,0.038461538461538464,0.1657434706215194,0.17417135709818637,0.1657434706215194,0.04744525547445255,0.2529907635102998,0.27440547105406965,0.09090398652442448,0.42570874038948897,0.4533408653851283,1,3,5,29.0,48.333333333333336,53.4,0.45,0.7333333333333334,0.8140000000000001,,,,4.9375,11.285714285714286,0.93125,4.9375,122,6,1,39.4,36.53333333333333,32.86,31.200000000000003,14.0,18.0,16.833333333333332,0.0,1.8333333333333333,143.5,0.8333333333333334,2026-08-21 11:12:46
2025,8,2025_08_NYG_PHI,2025-10-26,00-0037741,J.Dotson,Jahan Dotson,WR,PHI,NYG,HOME,1,7,7,7.0,43.5,1,outdoors,grass,11.0,test,v1_prior_game,49,6,2025.0,6.0,2025-10-09,PHI,17.0,0,0,1,1,1,0,2.7,2.0333333333333337,1.8399999999999999,1.301153334545933,0.0,3.4000000000000004,3.016666666666667,3.1083221626251465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6667,1.8,2.0,1.0,0.6667,0.8,1.0,0.6667,0.8,2.0,1.6667,1.8,2.0,0.0,0.0,0.0,0.0,17.0,13.6667,17.0,13.6667,0.0,0.0,0.0625,0.047860360360360364,0.058240025740025736,0.07353335478335478,0.056962025316455694,0.09270529049010061,0.0754448448216184,0.13362341772151898,0.13668424388361097,0.1401714299851715,1,3,5,43.0,39.333333333333336,38.4,0.75,0.6699999999999999,0.632,,,,8.2,20.5,1.2200000000000002,8.2,123,7,1,47.0,37.23333333333333,36.64,39.800000000000004,31.0,22.0,22.857142857142858,0.0,7.0,181.0,1.0,2026-08-21 11:12:46
2025,8,2025_08_SF_HOU,2025-10-26,00-0040172,J.Watkins,Jordan Watkins,WR,SF,HOU,AWAY,0,7,6,2.5,41.5,0,closed,astroturf,1.7000000000000002,test,v1_prior_game,0,0,,,,,,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,122,6,1,29.8,20.400000000000002,24.259999999999998,26.666666666666668,19.0,14.666666666666666,18.166666666666668,0.0,0.3333333333333333,138.0,0.5,2026-08-21 11:12:46
2025,8,2025_08_CHI_BAL,2025-10-26,00-0040735,L.Burden,Luther Burden III,WR,CHI,BAL,AWAY,0,7,14,2.5,45.5,0,outdoors,grass,0.9,test,v1_prior_game,6,6,2025.0,7.0,2025-10-19,CHI,7.0,0,0,1,1,1,0,3.1,4.6000000000000005,7.0200000000000005,7.792111395507639,1.5,19.8,5.966666666666668,7.431733759134989,0.0,0.0,0.0,0.0,1.0,0.3333,0.4,0.3333,2.0,2.6667,2.6,2.3333,1.0,2.3333,2.2,2.0,2.6667,2.6,2.0,2.6667,2.6,2.3333,0.0,0.0,-1.0,-0.3333,22.0,23.0,21.0,22.6667,0.0,0.0,0.08,0.09116219667943805,0.08824710155744639,0.07844121208218573,0.17727272727272728,0.0699310174919931,0.09671944135572999,0.24409090909090908,0.18569500726355226,0.20007426128518055,1,3,5,19.0,17.666666666666668,16.4,0.28,0.26333333333333336,0.252,,,-1.0,8.625,9.857142857142858,1.725,8.5,122,6,1,19.7,43.833333333333336,36.64,39.0,18.0,19.333333333333332,20.333333333333332,0.0,11.333333333333334,148.66666666666666,1.6666666666666667,2026-08-21 11:12:46
2025,9,2025_09_ATL_NE,2025-11-02,00-0033555,M.Hollins,Mack Hollins,WR,NE,ATL,HOME,1,7,7,5.5,45.5,0,outdoors,fieldturf,2.9,test,v1_prior_game,91,7,2025.0,8.0,2025-10-26,NE,7.0,0,0,1,1,1,0,15.9,9.333333333333334,8.42,4.31010440708807,4.800000000000001,15.9,7.314285714285715,4.412644170044597,0.0,0.0,0.0,0.0,0.0,0.3333,0.2,0.1429,7.0,4.0,3.4,3.0,7.0,3.6667,3.2,7.0,4.0,3.4,7.0,4.0,3.4,3.0,0.0,0.0,0.0,1.3333,89.0,55.3333,89.0,56.6667,0.0,0.0,0.30434782608695654,0.17089371980676327,0.13652315998863312,0.11628810944667722,0.20938628158844766,0.20962169444430823,0.1513608849840818,0.6030921362423481,0.4030757658211607,0.3107373594718069,1,3,5,49.0,42.333333333333336,39.4,0.72,0.6433333333333333,0.608,,,4.0,13.833333333333334,15.090909090909092,2.3333333333333335,14.166666666666666,123,7,1,38.5,25.2,25.660000000000004,27.24285714285714,15.0,15.333333333333334,16.142857142857142,0.0,3.857142857142857,120.0,0.8571428571428571,2026-08-21 11:12:46
2025,9,2025_09_BAL_MIA,2025-10-30,00-0036550,R.Bateman,Rashod Bateman,WR,BAL,MIA,AWAY,0,4,4,-7.5,51.5,0,outdoors,grass,9.3,test,v1_prior_game,56,7,2025.0,8.0,2025-10-26,BAL,4.0,0,0,1,1,1,0,7.1000000000000005,2.966666666666667,5.920000000000001,6.878735348884997,0.0,17.3,5.1571428571428575,5.767396045257959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.6667,3.4,3.5714,2.0,1.0,1.8,2.0,1.0,1.8,4.0,2.6667,3.4,3.5714,0.0,0.0,0.0,0.0,51.0,19.6667,51.0,19.6667,0.0,0.0,0.18181818181818182,0.12102272727272727,0.13594696969696968,0.14758832959020926,0.3062200956937799,0.21913495882237455,0.2363570672884328,0.4870813397129186,0.3349285620847531,0.36937040164735746,1,3,5,49.0,42.666666666666664,41.2,0.79,0.7200000000000001,0.712,,,,7.375,19.666666666666668,1.1125,7.375,124,8,1,15.1,21.1,23.68,26.0875,16.0,16.0,14.5,0.0,4.5,107.625,0.875,2026-08-21 11:12:46
2025,10,2025_10_LV_DEN,2025-11-06,00-0040729,J.Bech,Jack Bech,WR,LV,DEN,AWAY,0,4,4,9.5,42.5,1,outdoors,grass,0.0,test,v1_prior_game,7,7,2025.0,9.0,2025-11-02,LV,4.0,0,0,1,1,1,0,0.0,1.0999999999999999,1.8,2.606722079547415,0.0,5.7,2.042857142857143,2.200649254846656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.4286,0.0,0.6667,1.0,0.0,0.6667,1.0,0.0,1.0,1.6,1.4286,0.0,0.0,0.0,0.0,0.0,4.3333,0.0,4.3333,0.0,0.0,0.0,0.05370843989769821,0.06000284171639671,0.05247918227457869,0.0,0.05228758169934641,0.06989713918354226,0.0,0.11716396703608979,0.13893226000307463,1,3,5,0.0,22.666666666666668,21.8,0.0,0.45999999999999996,0.40199999999999997,,,,4.333333333333333,6.5,1.0999999999999999,4.333333333333333,125,9,1,28.2,29.433333333333334,26.04,26.51111111111111,25.0,23.0,20.88888888888889,0.0,1.6666666666666667,129.0,0.2222222222222222,2026-08-21 11:12:46
2025,11,2025_11_KC_DEN,2025-11-16,00-0039868,T.Franklin,Troy Franklin,WR,DEN,KC,HOME,1,10,14,-3.5,44.5,1,outdoors,grass,12.4,test,v1_prior_game,26,10,2025.0,10.0,2025-11-06,DEN,10.0,0,0,1,1,1,0,15.0,16.733333333333334,13.24,8.902696220808615,3.1,26.9,11.94,8.060769194065788,0.0,0.0,0.0,0.0,0.0,0.6667,0.6,0.4,9.0,9.0,8.2,7.3,5.0,5.0,4.2,5.0,5.6667,4.8,9.0,9.0,8.2,7.3,0.0,0.0,0.0,-1.3333,40.0,52.0,40.0,50.6667,1.0,1.0,0.3333333333333333,0.307915758896151,0.2563350126375336,0.22471153481931708,0.6194331983805668,0.47538618803738125,0.398907310287878,0.9336032388663967,0.7946439699703934,0.663737636157815,1,3,5,45.0,45.0,44.0,0.74,0.7200000000000001,0.672,,,-2.0,5.777777777777778,10.4,1.8592592592592594,5.62962962962963,125,9,1,22.1,19.566666666666666,23.22,25.56666666666667,13.0,13.0,15.777777777777779,0.0,0.6666666666666666,106.11111111111111,0.6666666666666666,2026-08-21 11:12:46
2025,11,2025_11_WAS_MIA,2025-11-16,00-0040317,Ja.Jones,Jacoby Jones,WR,WAS,MIA,AWAY,0,7,7,2.5,47.5,0,outdoors,grass,3.5,test,v1_prior_game,0,0,,,,,,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,126,10,1,35.7,23.833333333333332,23.94,26.509999999999998,21.0,15.666666666666666,14.7,0.0,3.5,109.6,0.9,2026-08-21 11:12:46
2025,11,2025_11_LAC_JAX,2025-11-16,00-0040727,T.Harris,Tre Harris,WR,LAC,JAX,AWAY,0,7,7,-3.0,43.5,0,outdoors,grass,2.2,test,v1_prior_game,9,9,2025.0,10.0,2025-11-09,LAC,7.0,0,0,1,1,1,0,2.4,5.000000000000001,5.2,2.5406692031825004,2.4,8.8,3.7222222222222223,2.9558322761016815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.6,2.1111,2.0,2.0,2.4,2.0,2.0,2.4,2.0,2.0,2.6,2.1111,0.0,0.0,0.0,0.0,4.0,10.0,4.0,10.0,0.0,0.3333,0.06060606060606061,0.07178932178932179,0.0767967899546847,0.06367164858736925,-0.038461538461538464,0.01298620733266255,0.04577398604039576,0.06398601398601399,0.11677432781684648,0.14723697516030407,1,3,5,32.0,35.0,38.2,0.44,0.49666666666666665,0.55,,,,5.0,5.0,2.5000000000000004,5.0,125,9,1,46.6,33.36666666666667,35.58,34.94444444444445,29.0,18.666666666666668,21.11111111111111,0.0,1.0,148.44444444444446,1.2222222222222223,2026-08-21 11:12:46
