season,week,game_id,game_date,player_id,player_display_name,position,team,opponent,fantasy_points_ppr
2025,9,2025_09_ATL_NE,2025-11-02,00-0039757,Terrell Jennings,RB,NE,ATL,11.4
2025,9,2025_09_ATL_NE,2025-11-02,00-0033090,Hunter Henry,TE,NE,ATL,9.100000000000001
2025,9,2025_09_ATL_NE,2025-11-02,00-0036970,Kyle Pitts,TE,ATL,NE,7.800000000000001
2025,9,2025_09_ATL_NE,2025-11-02,00-0032392,Austin Hooper,TE,NE,ATL,3.0
2025,9,2025_09_ATL_NE,2025-11-02,00-0033555,Mack Hollins,WR,NE,ATL,2.9
2025,9,2025_09_ATL_NE,2025-11-02,00-0036309,Darnell Mooney,WR,ATL,NE,2.5
2025,9,2025_09_ATL_NE,2025-11-02,00-0037263,Tyler Allgeier,RB,ATL,NE,0.6000000000000001
2025,9,2025_09_ATL_NE,2025-11-02,00-0035359,David Sills,WR,ATL,NE,0.0
2025,9,2025_09_ATL_NE,2025-11-02,00-0040563,Efton Chism III,WR,NE,ATL,0.0
2025,9,2025_09_ATL_NE,2025-11-02,00-0036825,Feleipe Franks,TE,ATL,NE,0.0
2025,9,2025_09_ATL_NE,2025-11-02,00-0039305,Jack Westover,TE,NE,ATL,0.0
2025,9,2025_09_ATL_NE,2025-11-02,00-0033572,Jamal Agnew,WR,ATL,NE,0.0
2025,9,2025_09_ATL_NE,2025-11-02,00-0038608,Kayshon Boutte,WR,NE,ATL,0.0
2025,9,2025_09_ATL_NE,2025-11-02,00-0034854,KhaDarel Hodge,WR,ATL,NE,0.0
2025,9,2025_09_ATL_NE,2025-11-02,00-0040131,Kyle Williams,WR,NE,ATL,0.0
2025,9,2025_09_BAL_MIA,2025-10-30,00-0034796,Lamar Jackson,QB,BAL,MIA,25.56
2025,9,2025_09_BAL_MIA,2025-10-30,00-0039040,De'Von Achane,RB,MIA,BAL,16.6
2025,9,2025_09_BAL_MIA,2025-10-30,00-0034753,Mark Andrews,TE,BAL,MIA,16.6
2025,9,2025_09_BAL_MIA,2025-10-30,00-0036613,Jaylen Waddle,WR,MIA,BAL,14.200000000000001
2025,9,2025_09_BAL_MIA,2025-10-30,00-0032764,Derrick Henry,RB,BAL,MIA,13.100000000000001
2025,9,2025_09_BAL_MIA,2025-10-30,00-0039064,Zay Flowers,WR,BAL,MIA,11.4
2025,9,2025_09_BAL_MIA,2025-10-30,00-0038046,Charlie Kolar,TE,BAL,MIA,10.3
2025,9,2025_09_BAL_MIA,2025-10-30,00-0037252,Greg Dulcich,TE,MIA,BAL,9.9
2025,9,2025_09_BAL_MIA,2025-10-30,00-0036550,Rashod Bateman,WR,BAL,MIA,9.3
2025,9,2025_09_BAL_MIA,2025-10-30,00-0037838,Isaiah Likely,TE,BAL,MIA,9.0
2025,9,2025_09_BAL_MIA,2025-10-30,00-0036212,Tua Tagovailoa,QB,MIA,BAL,8.54
2025,9,2025_09_BAL_MIA,2025-10-30,00-0039880,Malik Washington,WR,MIA,BAL,7.1000000000000005
2025,9,2025_09_BAL_MIA,2025-10-30,00-0036182,Nick Westbrook-Ikhine,WR,MIA,BAL,4.2
2025,9,2025_09_BAL_MIA,2025-10-30,00-0034975,Justice Hill,RB,BAL,MIA,3.5
2025,9,2025_09_BAL_MIA,2025-10-30,00-0038454,Keaton Mitchell,RB,BAL,MIA,2.8
2025,9,2025_09_BAL_MIA,2025-10-30,00-0040198,Ollie Gordon II,RB,MIA,BAL,1.9
2025,9,2025_09_BAL_MIA,2025-10-30,00-0034418,Cedrick Wilson Jr.,WR,MIA,BAL,1.7000000000000002
2025,9,2025_09_BAL_MIA,2025-10-30,00-0039884,Tahj Washington,WR,MIA,BAL,0.10000000000000009
2025,9,2025_09_BAL_MIA,2025-10-30,00-0030564,DeAndre Hopkins,WR,BAL,MIA,0.0
2025,9,2025_09_BAL_MIA,2025-10-30,00-0036620,Dee Eskridge,WR,MIA,BAL,0.0
2025,9,2025_09_BAL_MIA,2025-10-30,00-0040075,LaJohntay Wester,WR,BAL,MIA,0.0
2025,9,2025_09_BAL_MIA,2025-10-30,00-0039796,Rasheen Ali,RB,BAL,MIA,0.0
2025,9,2025_09_BAL_MIA,2025-10-30,00-0037348,Tanner Conner,TE,MIA,BAL,0.0
2025,9,2025_09_BAL_MIA,2025-10-30,00-0036630,Tylan Wallace,WR,BAL,MIA,0.0
2025,9,2025_09_CAR_GB,2025-11-02,00-0036139,Rico Dowdle,RB,CAR,GB,28.1
2025,9,2025_09_CAR_GB,2025-11-02,00-0035700,Josh Jacobs,RB,GB,CAR,20.0
2025,9,2025_09_CAR_GB,2025-11-02,00-0037816,Romeo Doubs,WR,GB,CAR,16.1
2025,9,2025_09_CAR_GB,2025-11-02,00-0036264,Jordan Love,QB,GB,CAR,9.02
2025,9,2025_09_CAR_GB,2025-11-02,00-0040124,Tetairoa McMillan,WR,CAR,GB,8.600000000000001
2025,9,2025_09_CAR_GB,2025-11-02,00-0038124,Christian Watson,WR,GB,CAR,7.800000000000001
2025,9,2025_09_CAR_GB,2025-11-02,00-0039144,Luke Musgrave,TE,GB,CAR,6.4
2025,9,2025_09_CAR_GB,2025-11-02,00-0038685,Chris Brooks,RB,GB,CAR,4.4
2025,9,2025_09_CAR_GB,2025-11-02,00-0038996,Tucker Kraft,TE,GB,CAR,4.0
2025,9,2025_09_CAR_GB,2025-11-02,00-0039342,Xavier Legette,WR,CAR,GB,3.2
2025,9,2025_09_CAR_GB,2025-11-02,00-0039150,Bryce Young,QB,CAR,GB,2.98
2025,9,2025_09_CAR_GB,2025-11-02,00-0040667,Matthew Golden,WR,GB,CAR,2.9
2025,9,2025_09_CAR_GB,2025-11-02,00-0038797,Emanuel Wilson,RB,GB,CAR,2.7
2025,9,2025_09_CAR_GB,2025-11-02,00-0038465,Malik Heath,WR,GB,CAR,2.1
2025,9,2025_09_CAR_GB,2025-11-02,00-0039491,Jalen Coker,WR,CAR,GB,1.9
2025,9,2025_09_CAR_GB,2025-11-02,00-0038840,Brycen Tremayne,WR,CAR,GB,1.8
2025,9,2025_09_CAR_GB,2025-11-02,00-0040218,Jimmy Horn Jr.,WR,CAR,GB,1.8
2025,9,2025_09_CAR_GB,2025-11-02,00-0036555,Chuba Hubbard,RB,CAR,GB,1.7000000000000002
2025,9,2025_09_CAR_GB,2025-11-02,00-0039356,Ja'Tavion Sanders,TE,CAR,GB,1.5
2025,9,2025_09_CAR_GB,2025-11-02,00-0040009,Savion Williams,WR,GB,CAR,1.2000000000000002
2025,9,2025_09_CAR_GB,2025-11-02,00-0037005,Tommy Tremble,TE,CAR,GB,0.0
2025,9,2025_09_CAR_GB,2025-11-02,00-0040644,Trevor Etienne,RB,CAR,GB,0.0
2025,9,2025_09_CHI_CIN,2025-11-02,00-0039918,Caleb Williams,QB,CHI,CIN,38.7
2025,9,2025_09_CHI_CIN,2025-11-02,00-0036410,Tee Higgins,WR,CIN,CHI,33.1
2025,9,2025_09_CHI_CIN,2025-11-02,00-0026158,Joe Flacco,QB,CIN,CHI,30.699999999999996
2025,9,2025_09_CHI_CIN,2025-11-02,00-0040126,Colston Loveland,TE,CHI,CIN,29.8
2025,9,2025_09_CHI_CIN,2025-11-02,00-0034827,DJ Moore,WR,CHI,CIN,22.98
2025,9,2025_09_CHI_CIN,2025-11-02,00-0040236,Kyle Monangai,RB,CHI,CIN,22.8
2025,9,2025_09_CHI_CIN,2025-11-02,00-0038597,Chase Brown,RB,CIN,CHI,19.200000000000003
2025,9,2025_09_CHI_CIN,2025-11-02,00-0038619,Andrei Iosivas,WR,CIN,CHI,18.0
2025,9,2025_09_CHI_CIN,2025-11-02,00-0035208,Olamide Zaccheaus,WR,CHI,CIN,17.8
2025,9,2025_09_CHI_CIN,2025-11-02,00-0036900,Ja'Marr Chase,WR,CIN,CHI,17.1
2025,9,2025_09_CHI_CIN,2025-11-02,00-0035644,Noah Fant,TE,CIN,CHI,10.8
2025,9,2025_09_CHI_CIN,2025-11-02,00-0037329,Brittain Brown,RB,CHI,CIN,9.7
2025,9,2025_09_CHI_CIN,2025-11-02,00-0034613,Tanner Hudson,TE,CIN,CHI,6.2
2025,9,2025_09_CHI_CIN,2025-11-02,00-0038576,Charlie Jones,WR,CIN,CHI,6.0
2025,9,2025_09_CHI_CIN,2025-11-02,00-0038839,Mitchell Tinsley,WR,CIN,CHI,3.7
2025,9,2025_09_CHI_CIN,2025-11-02,00-0036290,Cole Kmet,TE,CHI,CIN,2.0
2025,9,2025_09_CHI_CIN,2025-11-02,00-0038416,Tyson Bagent,QB,CHI,CIN,0.8
2025,9,2025_09_CHI_CIN,2025-11-02,00-0033526,Samaje Perine,RB,CIN,CHI,0.5
2025,9,2025_09_CHI_CIN,2025-11-02,00-0040208,Tahj Brooks,RB,CIN,CHI,0.1
2025,9,2025_09_CHI_CIN,2025-11-02,00-0036331,Devin Duvernay,WR,CHI,CIN,0.0
2025,9,2025_09_CHI_CIN,2025-11-02,00-0034798,Durham Smythe,TE,CHI,CIN,0.0
2025,9,2025_09_CHI_CIN,2025-11-02,00-0040277,Jahdae Walker,WR,CHI,CIN,0.0
2025,9,2025_09_CHI_CIN,2025-11-02,00-0039919,Rome Odunze,WR,CHI,CIN,0.0
2025,9,2025_09_CHI_CIN,2025-11-02,00-0035594,Travis Homer,RB,CHI,CIN,0.0
2025,9,2025_09_DEN_HOU,2025-11-02,00-0039732,Bo Nix,QB,DEN,HOU,18.52
2025,9,2025_09_DEN_HOU,2025-11-02,00-0040730,RJ Harvey,RB,DEN,HOU,16.6
2025,9,2025_09_DEN_HOU,2025-11-02,00-0036554,Nico Collins,WR,HOU,DEN,14.5
2025,9,2025_09_DEN_HOU,2025-11-02,00-0034383,Dalton Schultz,TE,HOU,DEN,13.7
2025,9,2025_09_DEN_HOU,2025-11-02,00-0034348,Courtland Sutton,WR,DEN,HOU,10.0
2025,9,2025_09_DEN_HOU,2025-11-02,00-0039868,Troy Franklin,WR,DEN,HOU,8.3
2025,9,2025_09_DEN_HOU,2025-11-02,00-0036158,J.K. Dobbins,RB,DEN,HOU,6.9
2025,9,2025_09_DEN_HOU,2025-11-02,00-0034775,Christian Kirk,WR,HOU,DEN,6.6
2025,9,2025_09_DEN_HOU,2025-11-02,00-0036898,Davis Mills,QB,HOU,DEN,6.180000000000001
2025,9,2025_09_DEN_HOU,2025-11-02,00-0038618,Xavier Hutchinson,WR,HOU,DEN,6.0
2025,9,2025_09_DEN_HOU,2025-11-02,00-0036422,Adam Trautman,TE,DEN,HOU,4.5
2025,9,2025_09_DEN_HOU,2025-11-02,00-0039163,C.J. Stroud,QB,HOU,DEN,4.36
2025,9,2025_09_DEN_HOU,2025-11-02,00-0040134,Pat Bryant,WR,DEN,HOU,4.0
2025,9,2025_09_DEN_HOU,2025-11-02,00-0034791,Nick Chubb,RB,HOU,DEN,3.4000000000000004
2025,9,2025_09_DEN_HOU,2025-11-02,00-0040583,Woody Marks,RB,HOU,DEN,2.7
2025,9,2025_09_DEN_HOU,2025-11-02,00-0036959,Michael Bandy,WR,DEN,HOU,2.6
2025,9,2025_09_DEN_HOU,2025-11-02,00-0037085,Tyler Badie,RB,DEN,HOU,2.6
2025,9,2025_09_DEN_HOU,2025-11-02,00-0040130,Jayden Higgins,WR,HOU,DEN,1.4
2025,9,2025_09_DEN_HOU,2025-11-02,00-0033854,Dare Ogunbowale,RB,HOU,DEN,1.2
2025,9,2025_09_DEN_HOU,2025-11-02,00-0036232,Harrison Bryant,TE,HOU,DEN,1.2
2025,9,2025_09_DEN_HOU,2025-11-02,00-0034419,Braxton Berrios,WR,HOU,DEN,0.0
2025,9,2025_09_DEN_HOU,2025-11-02,00-0039603,British Brooks,RB,HOU,DEN,0.0
2025,9,2025_09_DEN_HOU,2025-11-02,00-0033881,Evan Engram,TE,DEN,HOU,0.0
2025,9,2025_09_DEN_HOU,2025-11-02,00-0040138,Jaylin Noel,WR,HOU,DEN,-0.30000000000000004
2025,9,2025_09_IND_PIT,2025-11-02,00-0036252,Michael Pittman,WR,IND,PIT,20.5
2025,9,2025_09_IND_PIT,2025-11-02,00-0038997,Josh Downs,WR,IND,PIT,17.7
2025,9,2025_09_IND_PIT,2025-11-02,00-0037664,Alec Pierce,WR,IND,PIT,17.5
2025,9,2025_09_IND_PIT,2025-11-02,00-0037228,Jaylen Warren,RB,PIT,IND,16.9
2025,9,2025_09_IND_PIT,2025-11-02,00-0035710,Daniel Jones,QB,IND,PIT,14.079999999999998
2025,9,2025_09_IND_PIT,2025-11-02,00-0023459,Aaron Rodgers,QB,PIT,IND,12.120000000000001
2025,9,2025_09_IND_PIT,2025-11-02,00-0036894,Pat Freiermuth,TE,PIT,IND,11.7
2025,9,2025_09_IND_PIT,2025-11-02,00-0037837,Calvin Austin III,WR,PIT,IND,10.600000000000001
2025,9,2025_09_IND_PIT,2025-11-02,00-0038558,Darnell Washington,TE,PIT,IND,8.3
2025,9,2025_09_IND_PIT,2025-11-02,00-0036223,Jonathan Taylor,RB,IND,PIT,7.7
2025,9,2025_09_IND_PIT,2025-11-02,00-0040128,Tyler Warren,TE,IND,PIT,7.6
2025,9,2025_09_IND_PIT,2025-11-02,00-0036919,Kenny Gainwell,RB,PIT,IND,7.4
2025,9,2025_09_IND_PIT,2025-11-02,00-0033858,Jonnu Smith,TE,PIT,IND,5.5
2025,9,2025_09_IND_PIT,2025-11-02,00-0035640,DK Metcalf,WR,PIT,IND,2.6
2025,9,2025_09_IND_PIT,2025-11-02,00-0040142,Kaleb Johnson,RB,PIT,IND,2.3
2025,9,2025_09_IND_PIT,2025-11-02,00-0037120,Tyler Goodson,RB,IND,PIT,1.8
2025,9,2025_09_IND_PIT,2025-11-02,00-0039890,Adonai Mitchell,WR,IND,PIT,1.7000000000000002
2025,9,2025_09_IND_PIT,2025-11-02,00-0032104,Ameer Abdullah,RB,IND,PIT,1.5
2025,9,2025_09_IND_PIT,2025-11-02,00-0037292,Andrew Ogletree,TE,IND,PIT,0.0
2025,9,2025_09_IND_PIT,2025-11-02,00-0035021,Ashton Dulin,WR,IND,PIT,0.0
2025,9,2025_09_IND_PIT,2025-11-02,00-0036862,Ben Skowronek,WR,PIT,IND,0.0
2025,9,2025_09_IND_PIT,2025-11-02,00-0040534,Ke'Shawn Williams,WR,PIT,IND,0.0
2025,9,2025_09_IND_PIT,2025-11-02,00-0038409,Lew Nichols III,RB,PIT,IND,0.0
2025,9,2025_09_IND_PIT,2025-11-02,00-0033217,Mo Alie-Cox,TE,IND,PIT,0.0
2025,9,2025_09_IND_PIT,2025-11-02,00-0036984,Trey Sermon,RB,PIT,IND,0.0
2025,9,2025_09_IND_PIT,2025-11-02,00-0039739,Roman Wilson,WR,PIT,IND,-0.6000000000000001
2025,9,2025_09_JAX_LV,2025-11-02,00-0039338,Brock Bowers,TE,LV,JAX,43.3
2025,9,2025_09_JAX_LV,2025-11-02,00-0030565,Geno Smith,QB,LV,JAX,26.259999999999998
2025,9,2025_09_JAX_LV,2025-11-02,00-0036971,Trevor Lawrence,QB,JAX,LV,21.200000000000003
2025,9,2025_09_JAX_LV,2025-11-02,00-0040122,Ashton Jeanty,RB,LV,JAX,19.9
2025,9,2025_09_JAX_LV,2025-11-02,00-0038606,Parker Washington,WR,JAX,LV,17.0
2025,9,2025_09_JAX_LV,2025-11-02,00-0036973,Travis Etienne,RB,JAX,LV,16.5
2025,9,2025_09_JAX_LV,2025-11-02,00-0040719,Bhayshul Tuten,RB,JAX,LV,9.6
2025,9,2025_09_JAX_LV,2025-11-02,00-0039893,Brian Thomas Jr.,WR,JAX,LV,8.5
2025,9,2025_09_JAX_LV,2025-11-02,00-0038563,Tre Tucker,WR,LV,JAX,6.800000000000001
2025,9,2025_09_JAX_LV,2025-11-02,00-0034960,Jakobi Meyers,WR,LV,JAX,6.300000000000001
2025,9,2025_09_JAX_LV,2025-11-02,00-0036626,Dyami Brown,WR,JAX,LV,5.9
2025,9,2025_09_JAX_LV,2025-11-02,00-0039066,Michael Mayer,TE,LV,JAX,5.6
2025,9,2025_09_JAX_LV,2025-11-02,00-0036497,Tim Jones,WR,JAX,LV,2.5
2025,9,2025_09_JAX_LV,2025-11-02,00-0031687,Raheem Mostert,RB,LV,JAX,2.4000000000000004
2025,9,2025_09_JAX_LV,2025-11-02,00-0040238,LeQuint Allen Jr.,RB,JAX,LV,2.1
2025,9,2025_09_JAX_LV,2025-11-02,00-0034365,Ian Thomas,TE,LV,JAX,1.9
2025,9,2025_09_JAX_LV,2025-11-02,00-0037004,Hunter Long,TE,JAX,LV,1.6
2025,9,2025_09_JAX_LV,2025-11-02,00-0035602,Alex Bachman,WR,LV,JAX,0.0
2025,9,2025_09_JAX_LV,2025-11-02,00-0036841,Austin Trammell,WR,JAX,LV,0.0
2025,9,2025_09_JAX_LV,2025-11-02,00-0039407,Dylan Laube,RB,LV,JAX,0.0
2025,9,2025_09_JAX_LV,2025-11-02,00-0040729,Jack Bech,WR,LV,JAX,0.0
2025,9,2025_09_JAX_LV,2025-11-02,00-0033246,Johnny Mundt,TE,JAX,LV,0.0
2025,9,2025_09_JAX_LV,2025-11-02,00-0032211,Tyler Lockett,WR,LV,JAX,0.0
2025,9,2025_09_KC_BUF,2025-11-02,00-0034857,Josh Allen,QB,BUF,KC,28.82
2025,9,2025_09_KC_BUF,2025-11-02,00-0038933,Dalton Kincaid,TE,BUF,KC,22.1
2025,9,2025_09_KC_BUF,2025-11-02,00-0039067,Rashee Rice,WR,KC,BUF,18.6
2025,9,2025_09_KC_BUF,2025-11-02,00-0037248,James Cook,RB,BUF,KC,13.5
2025,9,2025_09_KC_BUF,2025-11-02,00-0030506,Travis Kelce,TE,KC,BUF,12.600000000000001
2025,9,2025_09_KC_BUF,2025-11-02,00-0033923,Kareem Hunt,RB,KC,BUF,12.5
2025,9,2025_09_KC_BUF,2025-11-02,00-0037261,Khalil Shakir,WR,BUF,KC,11.3
2025,9,2025_09_KC_BUF,2025-11-02,00-0033873,Patrick Mahomes,QB,KC,BUF,10.5
2025,9,2025_09_KC_BUF,2025-11-02,00-0035537,Ty Johnson,RB,BUF,KC,10.0
2025,9,2025_09_KC_BUF,2025-11-02,00-0035662,Marquise Brown,WR,KC,BUF,9.3
2025,9,2025_09_KC_BUF,2025-11-02,00-0039894,Xavier Worthy,WR,KC,BUF,6.0
2025,9,2025_09_KC_BUF,2025-11-02,00-0035689,Dawson Knox,TE,BUF,KC,4.0
2025,9,2025_09_KC_BUF,2025-11-02,00-0036980,Elijah Moore,WR,BUF,KC,3.8000000000000003
2025,9,2025_09_KC_BUF,2025-11-02,00-0039901,Keon Coleman,WR,BUF,KC,3.7
2025,9,2025_09_KC_BUF,2025-11-02,00-0040194,Jackson Hawes,TE,BUF,KC,2.8
2025,9,2025_09_KC_BUF,2025-11-02,00-0038679,Tyrell Shavers,WR,BUF,KC,1.7000000000000002
2025,9,2025_09_KC_BUF,2025-11-02,00-0033282,Curtis Samuel,WR,BUF,KC,1.6
2025,9,2025_09_KC_BUF,2025-11-02,00-0033857,JuJu Smith-Schuster,WR,KC,BUF,1.2
2025,9,2025_09_KC_BUF,2025-11-02,00-0040078,Brashard Smith,RB,KC,BUF,0.7000000000000001
2025,9,2025_09_KC_BUF,2025-11-02,00-0036360,Clyde Edwards-Helaire,RB,KC,BUF,0.5
2025,9,2025_09_KC_BUF,2025-11-02,00-0038519,Nikko Remigio,WR,KC,BUF,0.0
2025,9,2025_09_KC_BUF,2025-11-02,00-0036637,Noah Gray,TE,KC,BUF,0.0
2025,9,2025_09_KC_BUF,2025-11-02,00-0039875,Ray Davis,RB,BUF,KC,0.0
2025,9,2025_09_KC_BUF,2025-11-02,00-0036187,Reggie Gilliam,RB,BUF,KC,0.0
2025,9,2025_09_KC_BUF,2025-11-02,00-0038104,Tyquan Thornton,WR,KC,BUF,0.0
2025,9,2025_09_LAC_TEN,2025-11-02,00-0036355,Justin Herbert,QB,LAC,TEN,27.7
2025,9,2025_09_LAC_TEN,2025-11-02,00-0038544,Quentin Johnston,WR,LAC,TEN,15.3
2025,9,2025_09_LAC_TEN,2025-11-02,00-0040189,Oronde Gadsden II,TE,LAC,TEN,11.8
2025,9,2025_09_LAC_TEN,2025-11-02,00-0039915,Ladd McConkey,WR,LAC,TEN,9.600000000000001
2025,9,2025_09_LAC_TEN,2025-11-02,00-0039032,Tyjae Spears,RB,TEN,LAC,9.2
2025,9,2025_09_LAC_TEN,2025-11-02,00-0035261,Tony Pollard,RB,TEN,LAC,7.800000000000001
2025,9,2025_09_LAC_TEN,2025-11-02,00-0040170,Elic Ayomanor,WR,TEN,LAC,7.6000000000000005
2025,9,2025_09_LAC_TEN,2025-11-02,00-0040705,Chimere Dike,WR,TEN,LAC,7.5
2025,9,2025_09_LAC_TEN,2025-11-02,00-0040676,Cam Ward,QB,TEN,LAC,6.4
2025,9,2025_09_LAC_TEN,2025-11-02,00-0030279,Keenan Allen,WR,LAC,TEN,6.1000000000000005
2025,9,2025_09_LAC_TEN,2025-11-02,00-0036755,Jaret Patterson,RB,LAC,TEN,4.4
2025,9,2025_09_LAC_TEN,2025-11-02,00-0040727,Tre Harris,WR,LAC,TEN,3.8
2025,9,2025_09_LAC_TEN,2025-11-02,00-0036415,Van Jefferson,WR,TEN,LAC,3.1
2025,9,2025_09_LAC_TEN,2025-11-02,00-0037809,Chig Okonkwo,TE,TEN,LAC,3.0
2025,9,2025_09_LAC_TEN,2025-11-02,00-0039391,Kimani Vidal,RB,LAC,TEN,3.0
2025,9,2025_09_LAC_TEN,2025-11-02,00-0040584,Gunnar Helm,TE,TEN,LAC,2.5
2025,9,2025_09_LAC_TEN,2025-11-02,00-0037654,Tucker Fisk,TE,LAC,TEN,2.2
2025,9,2025_09_LAC_TEN,2025-11-02,00-0039648,David Martin-Robinson,TE,TEN,LAC,0.0
2025,9,2025_09_LAC_TEN,2025-11-02,00-0038573,Derius Davis,WR,LAC,TEN,0.0
2025,9,2025_09_LAC_TEN,2025-11-02,00-0037594,Julius Chestnut,RB,TEN,LAC,0.0
2025,9,2025_09_LAC_TEN,2025-11-02,00-0040184,KeAndre Lambert-Smith,WR,LAC,TEN,0.0
2025,9,2025_09_LAC_TEN,2025-11-02,00-0036176,Mason Kinsey,WR,TEN,LAC,0.0
2025,9,2025_09_MIN_DET,2025-11-02,00-0039065,Sam LaPorta,TE,DET,MIN,21.700000000000003
2025,9,2025_09_MIN_DET,2025-11-02,00-0033106,Jared Goff,QB,DET,MIN,19.36
2025,9,2025_09_MIN_DET,2025-11-02,00-0039923,J.J. McCarthy,QB,MIN,DET,18.919999999999998
2025,9,2025_09_MIN_DET,2025-11-02,00-0036963,Amon-Ra St. Brown,WR,DET,MIN,18.700000000000003
2025,9,2025_09_MIN_DET,2025-11-02,00-0036322,Justin Jefferson,WR,MIN,DET,16.7
2025,9,2025_09_MIN_DET,2025-11-02,00-0037240,Jameson Williams,WR,DET,MIN,16.6
2025,9,2025_09_MIN_DET,2025-11-02,00-0033293,Aaron Jones,RB,MIN,DET,11.8
2025,9,2025_09_MIN_DET,2025-11-02,00-0035685,David Montgomery,RB,DET,MIN,11.0
2025,9,2025_09_MIN_DET,2025-11-02,00-0035229,T.J. Hockenson,TE,MIN,DET,9.1
2025,9,2025_09_MIN_DET,2025-11-02,00-0038994,Jordan Addison,WR,MIN,DET,8.4
2025,9,2025_09_MIN_DET,2025-11-02,00-0039139,Jahmyr Gibbs,RB,DET,MIN,5.800000000000001
2025,9,2025_09_MIN_DET,2025-11-02,00-0037525,Jordan Mason,RB,MIN,DET,4.7
2025,9,2025_09_MIN_DET,2025-11-02,00-0037291,Jalen Nailor,WR,MIN,DET,2.6
2025,9,2025_09_MIN_DET,2025-11-02,00-0036754,Brock Wright,TE,DET,MIN,2.1
2025,9,2025_09_MIN_DET,2025-11-02,00-0040509,Ben Yurosek,TE,MIN,DET,0.0
2025,9,2025_09_MIN_DET,2025-11-02,00-0038896,Jacob Saylors,RB,DET,MIN,0.0
2025,9,2025_09_MIN_DET,2025-11-02,00-0032464,Kalif Raymond,WR,DET,MIN,0.0
2025,9,2025_09_MIN_DET,2025-11-02,00-0040506,Myles Price,WR,MIN,DET,0.0
2025,9,2025_09_MIN_DET,2025-11-02,00-0039364,Sione Vaki,RB,DET,MIN,0.0
2025,9,2025_09_MIN_DET,2025-11-02,00-0040154,Tai Felton,WR,MIN,DET,0.0
2025,9,2025_09_MIN_DET,2025-11-02,00-0038440,Zavier Scott,RB,MIN,DET,0.0
2025,9,2025_09_NO_LA,2025-11-02,00-0026498,Matthew Stafford,QB,LA,NO,26.840000000000003
2025,9,2025_09_NO_LA,2025-11-02,00-0031381,Davante Adams,WR,LA,NO,23.0
2025,9,2025_09_NO_LA,2025-11-02,00-0039075,Puka Nacua,WR,LA,NO,22.8
2025,9,2025_09_NO_LA,2025-11-02,00-0037840,Kyren Williams,RB,LA,NO,17.4
2025,9,2025_09_NO_LA,2025-11-02,00-0036040,Juwan Johnson,TE,NO,LA,12.1
2025,9,2025_09_NO_LA,2025-11-02,00-0037545,Rashid Shaheed,WR,NO,LA,11.8
2025,9,2025_09_NO_LA,2025-11-02,00-0033110,Tyler Higbee,TE,LA,NO,10.3
2025,9,2025_09_NO_LA,2025-11-02,00-0040743,Tyler Shough,QB,NO,LA,9.239999999999998
2025,9,2025_09_NO_LA,2025-11-02,00-0037239,Chris Olave,WR,NO,LA,8.7
2025,9,2025_09_NO_LA,2025-11-02,00-0040737,Terrance Ferguson,TE,LA,NO,7.4
2025,9,2025_09_NO_LA,2025-11-02,00-0039074,Davis Allen,TE,LA,NO,6.7
2025,9,2025_09_NO_LA,2025-11-02,00-0039738,Blake Corum,RB,LA,NO,5.800000000000001
2025,9,2025_09_NO_LA,2025-11-02,00-0031236,Brandin Cooks,WR,NO,LA,3.6
2025,9,2025_09_NO_LA,2025-11-02,00-0038359,Xavier Smith,WR,LA,NO,3.2
2025,9,2025_09_NO_LA,2025-11-02,00-0036244,Colby Parkinson,TE,LA,NO,3.0
2025,9,2025_09_NO_LA,2025-11-02,00-0033357,Taysom Hill,TE,NO,LA,3.0
2025,9,2025_09_NO_LA,2025-11-02,00-0040202,Devin Neal,RB,NO,LA,2.2
2025,9,2025_09_NO_LA,2025-11-02,00-0033906,Alvin Kamara,RB,NO,LA,0.7000000000000002
2025,9,2025_09_SEA_WAS,2025-11-02,00-0034869,Sam Darnold,QB,SEA,WAS,27.200000000000003
2025,9,2025_09_SEA_WAS,2025-11-02,00-0038543,Jaxon Smith-Njigba,WR,SEA,WAS,22.0
2025,9,2025_09_SEA_WAS,2025-11-02,00-0040648,Tory Horton,WR,SEA,WAS,20.8
2025,9,2025_09_SEA_WAS,2025-11-02,00-0039910,Jayden Daniels,QB,WAS,SEA,15.22
2025,9,2025_09_SEA_WAS,2025-11-02,00-0035891,Cody White,WR,SEA,WAS,13.0
2025,9,2025_09_SEA_WAS,2025-11-02,00-0038611,Chris Rodriguez Jr.,RB,WAS,SEA,12.5
2025,9,2025_09_SEA_WAS,2025-11-02,00-0039793,AJ Barner,TE,SEA,WAS,11.5
2025,9,2025_09_SEA_WAS,2025-11-02,00-0040739,Elijah Arroyo,TE,SEA,WAS,10.9
2025,9,2025_09_SEA_WAS,2025-11-02,00-0035719,Deebo Samuel Sr.,WR,WAS,SEA,9.4
2025,9,2025_09_SEA_WAS,2025-11-02,00-0030061,Zach Ertz,TE,WAS,SEA,8.600000000000001
2025,9,2025_09_SEA_WAS,2025-11-02,00-0038134,Kenneth Walker III,RB,SEA,WAS,8.100000000000001
2025,9,2025_09_SEA_WAS,2025-11-02,00-0040164,Jaylin Lane,WR,WAS,SEA,5.9
2025,9,2025_09_SEA_WAS,2025-11-02,00-0039165,Zach Charbonnet,RB,SEA,WAS,5.6000000000000005
