season,week,game_id,game_date,player_id,player_display_name,position,team,opponent,projected_fantasy_points_ppr,display_projected_fantasy_points_ppr,raw_position_rank,position_rank,overall_flex_rank,remaining_flex_rank,projected_lineup_slot,lineup_tier,role_eligible,depth_position_matches_model_position,depth_position,depth_slot,depth_rank,evidence_confidence,prior_games_count,prior_games_current_season,days_since_previous_game,fantasy_points_ppr_avg_last_5_games,opportunities_avg_last_5_games,offense_pct_avg_last_5_games,injury_context,risk_flags,recommendation_reason,source_as_of_utc,projection_created_at_utc,projection_source_model,model_bundle_version,ranking_version
2026,1,2026_01_ATL_PIT,2026-09-13,00-0038409,Lew Nichols III,RB,PIT,ATL,1.748653936259816,1.748653936259816,174,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,RB,11,5,LOW,1,0,315.0,0.0,0.0,0.0,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;LIMITED_HISTORY,"Raw 1.75 PPR; RB raw rank 174; depth slot 11, rank 5; 1 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,random_forest,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_ATL_PIT,2026-09-13,00-0035594,Travis Homer,RB,PIT,ATL,1.5738987523641936,1.5738987523641936,175,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,RB,11,4,HIGH,63,0,252.0,-0.04,0.2,0.002,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 1.57 PPR; RB raw rank 175; depth slot 11, rank 4; 63 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,random_forest,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_SF_LA,2026-09-10,00-0039363,Isaac Guerendo,RB,SF,LA,1.285999261250732,1.285999261250732,176,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,RB,11,4,HIGH,23,0,284.0,0.0,0.0,0.0,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 1.29 PPR; RB raw rank 176; depth slot 11, rank 4; 23 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,random_forest,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_NO_DET,2026-09-13,00-0038896,Jacob Saylors,RB,DET,NO,1.0979062310238787,1.0979062310238787,177,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,RB,11,4,HIGH,11,0,266.0,0.0,0.0,0.01,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 1.10 PPR; RB raw rank 177; depth slot 11, rank 4; 11 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,random_forest,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_GB_MIN,2026-09-13,00-0040628,Drake Dabney,TE,GB,MIN,6.643149834953202,6.643149834953202,18,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,4,LOW,1,0,252.0,1.3,2.0,0.88,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;LIMITED_HISTORY,"Raw 6.64 PPR; TE raw rank 18; depth slot 10, rank 4; 1 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_MIA_LV,2026-09-13,00-0034365,Ian Thomas,TE,LV,MIA,4.7683510568349625,4.7683510568349625,40,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,3,HIGH,80,0,280.0,3.6,1.8,0.41400000000000003,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 4.77 PPR; TE raw rank 40; depth slot 10, rank 3; 80 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_MIA_LV,2026-09-13,00-0036423,Albert Okwuegbunam,TE,LV,MIA,4.5905613519888995,4.5905613519888995,42,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,4,HIGH,26,0,343.0,4.720000000000001,3.0,0.418,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 4.59 PPR; TE raw rank 42; depth slot 10, rank 4; 26 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_NE_SEA,2026-09-09,00-0033576,Eric Saubert,TE,SEA,NE,4.267729262235807,4.267729262235807,47,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,3,HIGH,63,0,249.0,1.3800000000000001,1.2,0.47400000000000003,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 4.27 PPR; TE raw rank 47; depth slot 10, rank 3; 63 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_TB_CIN,2026-09-13,00-0034613,Tanner Hudson,TE,CIN,TB,4.186548917031162,4.186548917031162,48,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,3,HIGH,45,0,259.0,4.32,2.2,0.186,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 4.19 PPR; TE raw rank 48; depth slot 10, rank 3; 45 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_NO_DET,2026-09-13,00-0040244,Moliki Matavao,TE,NO,DET,4.173536263776676,4.173536263776676,49,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,4,LOW,1,0,259.0,3.0,2.0,0.5,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;LIMITED_HISTORY,"Raw 4.17 PPR; TE raw rank 49; depth slot 10, rank 4; 1 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_WAS_PHI,2026-09-13,00-0039912,Ben Sinnott,TE,WAS,PHI,4.0437566367514455,4.0437566367514455,51,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,3,HIGH,16,0,252.0,3.22,2.0,0.534,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 4.04 PPR; TE raw rank 51; depth slot 10, rank 3; 16 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_TB_CIN,2026-09-13,00-0041094,Bauer Sharp,TE,TB,CIN,3.780916208128816,3.780916208128816,55,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,4,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 3.78 PPR; TE raw rank 55; depth slot 10, rank 4; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_TB_CIN,2026-09-13,00-0041252,Kenny Fletcher,TE,TB,CIN,3.780916208128816,3.780916208128816,56,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,6,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 3.78 PPR; TE raw rank 56; depth slot 10, rank 6; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_CLE_JAX,2026-09-13,00-0037004,Hunter Long,TE,JAX,CLE,3.735629695465291,3.735629695465291,57,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,5,HIGH,23,0,315.0,4.340000000000001,2.6,0.596,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 3.74 PPR; TE raw rank 57; depth slot 10, rank 5; 23 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_ARI_LAC,2026-09-13,00-0039041,Elijah Higgins,TE,ARI,LAC,3.7007850220649203,3.7007850220649203,58,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,3,HIGH,43,0,252.0,4.840000000000001,3.0,0.638,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 3.70 PPR; TE raw rank 58; depth slot 10, rank 3; 43 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_ATL_PIT,2026-09-13,00-0032392,Austin Hooper,TE,ATL,PIT,3.615499958632609,3.615499958632609,59,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,3,HIGH,120,0,252.0,4.58,2.4,0.45,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 3.62 PPR; TE raw rank 59; depth slot 10, rank 3; 120 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_NYJ_TEN,2026-09-13,00-0036876,Kylen Granson,TE,TEN,NYJ,3.603957936333067,3.603957936333067,60,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,3,HIGH,66,0,252.0,1.4,1.0,0.272,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 3.60 PPR; TE raw rank 60; depth slot 10, rank 3; 66 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_WAS_PHI,2026-09-13,00-0037086,Grant Calcaterra,TE,PHI,WAS,3.5380557961928703,3.5380557961928703,61,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,4,HIGH,33,0,252.0,2.92,1.4,0.394,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 3.54 PPR; TE raw rank 61; depth slot 10, rank 4; 33 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_DEN_KC,2026-09-14,00-0040081,Jake Briningstool,TE,KC,DEN,3.503010592462606,3.503010592462606,62,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,4,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 3.50 PPR; TE raw rank 62; depth slot 10, rank 4; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_DEN_KC,2026-09-14,00-0040094,Tre Watson,TE,KC,DEN,3.503010592462606,3.503010592462606,63,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,5,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 3.50 PPR; TE raw rank 63; depth slot 10, rank 5; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_DEN_KC,2026-09-14,00-0040955,John Michael Gyllenborg,TE,KC,DEN,3.503010592462606,3.503010592462606,64,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,7,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 3.50 PPR; TE raw rank 64; depth slot 10, rank 7; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_NYJ_TEN,2026-09-13,00-0037805,Jeremy Ruckert,TE,NYJ,TEN,3.463710584821618,3.463710584821618,65,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,3,HIGH,40,0,259.0,3.0,2.6,0.594,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 3.46 PPR; TE raw rank 65; depth slot 10, rank 3; 40 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_SF_LA,2026-09-10,00-0039074,Davis Allen,TE,LA,SF,3.3860495889858493,3.3860495889858493,66,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,5,HIGH,29,0,249.0,3.1,2.6,0.6399999999999999,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 3.39 PPR; TE raw rank 66; depth slot 10, rank 5; 29 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_NO_DET,2026-09-13,00-0034270,Tyler Conklin,TE,DET,NO,3.380617578362341,3.380617578362341,67,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,3,HIGH,95,0,252.0,2.02,1.6,0.278,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 3.38 PPR; TE raw rank 67; depth slot 10, rank 3; 95 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_BUF_HOU,2026-09-13,00-0040363,Keleki Latu,TE,BUF,HOU,3.3750677387929326,3.3750677387929326,68,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,5,MEDIUM,3,0,252.0,2.5,1.3333,0.3333333333333333,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 3.38 PPR; TE raw rank 68; depth slot 10, rank 5; 3 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_TB_CIN,2026-09-13,00-0041116,Jack Endries,TE,CIN,TB,3.3180241101422894,3.3180241101422894,69,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,6,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 3.32 PPR; TE raw rank 69; depth slot 10, rank 6; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_TB_CIN,2026-09-13,00-0041246,Josh Kattus,TE,CIN,TB,3.3180241101422894,3.3180241101422894,70,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,7,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 3.32 PPR; TE raw rank 70; depth slot 10, rank 7; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_BAL_IND,2026-09-13,00-0040879,Matthew Hibner,TE,BAL,IND,3.3170878342223338,3.3170878342223338,71,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,3,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 3.32 PPR; TE raw rank 71; depth slot 10, rank 3; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_BAL_IND,2026-09-13,00-0040887,Josh Cuevas,TE,BAL,IND,3.3170878342223338,3.3170878342223338,72,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,4,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 3.32 PPR; TE raw rank 72; depth slot 10, rank 4; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_TB_CIN,2026-09-13,00-0039754,Devin Culp,TE,TB,CIN,3.3082264148933813,3.3082264148933813,74,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,5,HIGH,6,0,276.0,2.6399999999999997,0.6,0.13399999999999998,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 3.31 PPR; TE raw rank 74; depth slot 10, rank 5; 6 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_WAS_PHI,2026-09-13,00-0033246,Johnny Mundt,TE,PHI,WAS,3.3056271981467917,3.3056271981467917,75,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,3,HIGH,64,0,252.0,2.48,1.8,0.42000000000000004,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 3.31 PPR; TE raw rank 75; depth slot 10, rank 3; 64 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_SF_LA,2026-09-10,00-0036887,Luke Farrell,TE,SF,LA,3.285698530489805,3.285698530489805,76,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,3,HIGH,47,0,262.0,2.16,0.8,0.29,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 3.29 PPR; TE raw rank 76; depth slot 10, rank 3; 47 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_BUF_HOU,2026-09-13,00-0036534,Shane Zylstra,TE,BUF,HOU,3.2327391390840483,3.2327391390840483,77,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,4,HIGH,14,0,266.0,1.98,1.8,0.382,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 3.23 PPR; TE raw rank 77; depth slot 10, rank 4; 14 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_GB_MIN,2026-09-13,00-0038589,Josh Whyle,TE,GB,MIN,3.105191589556595,3.105191589556595,79,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,3,HIGH,30,0,252.0,1.48,1.0,0.542,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 3.11 PPR; TE raw rank 79; depth slot 10, rank 3; 30 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_GB_MIN,2026-09-13,00-0040215,Gavin Bartholomew,TE,MIN,GB,3.0635025516282304,3.0635025516282304,80,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,4,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 3.06 PPR; TE raw rank 80; depth slot 10, rank 4; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_GB_MIN,2026-09-13,00-0040504,Bryson Nesbit,TE,MIN,GB,3.0635025516282304,3.0635025516282304,81,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,5,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 3.06 PPR; TE raw rank 81; depth slot 10, rank 5; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_CHI_CAR,2026-09-13,00-0039356,Ja'Tavion Sanders,TE,CAR,CHI,2.9779981318458457,2.9779981318458457,83,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,4,HIGH,27,0,266.0,3.8400000000000007,1.8,0.5259999999999999,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 2.98 PPR; TE raw rank 83; depth slot 10, rank 4; 27 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_SF_LA,2026-09-10,00-0040737,Terrance Ferguson,TE,LA,SF,2.9730501357916355,2.9730501357916355,84,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,3,HIGH,11,0,255.0,5.46,2.6,0.6040000000000001,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 2.97 PPR; TE raw rank 84; depth slot 10, rank 3; 11 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_CHI_CAR,2026-09-13,00-0040187,Mitchell Evans,TE,CAR,CHI,2.9297686853438405,2.9297686853438405,87,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,3,HIGH,14,0,253.0,2.68,2.0,0.458,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 2.93 PPR; TE raw rank 87; depth slot 10, rank 3; 14 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_DAL_NYG,2026-09-13,00-0038547,Luke Schoonmaker,TE,DAL,NYG,2.7788013220173697,2.7788013220173697,88,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,3,HIGH,38,0,252.0,2.5800000000000005,1.4,0.316,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 2.78 PPR; TE raw rank 88; depth slot 10, rank 3; 38 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_DAL_NYG,2026-09-13,00-0040938,D.J. Rogers,TE,DAL,NYG,2.7645307556871055,2.7645307556871055,89,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,5,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 2.76 PPR; TE raw rank 89; depth slot 10, rank 5; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_DAL_NYG,2026-09-13,00-0040939,Michael Trigg,TE,DAL,NYG,2.7645307556871055,2.7645307556871055,90,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,TE,10,4,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 2.76 PPR; TE raw rank 90; depth slot 10, rank 4; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
